time,open,high,low,close,Volume
1742497800,896.87,898.6,896.73,898.2,2012
1742498400,898.53,899.18,896.44,896.56,2386
1742499000,897.14,898.45,896.72,896.72,1864
1742499600,897.56,899,897.22,898.49,2518
1742500200,897.9,897.93,894.5,895.23,13299
1742563800,888.455,891.445,884.08,887.32,14989
1742564400,887.72,892.7,886.86,891.97,5130
1742565000,892.15,895.59,892.15,893.5,10797
1742565600,893.325,894.57,891.57,892.04,7085
1742566200,892.48,894.52,891.78,893.59,5021
1742566800,893.28,896.58,893.09,895.53,5102
1742567400,895.56,896.32,894.14,895.54,1402
1742568000,895.39,898.3,894.35,898.3,3228
1742568600,898.66,901.92,896.47,901.87,7647
1742569200,901.96,903.01,899.67,902.3,5628
1742569800,902.54,903.3,900.75,900.75,2643
1742570400,900.74,901.99,900.57,901.58,1622
1742571000,901.75,902.76,901.02,901.3,3118
1742571600,901.08,901.24,898.96,900.36,3046
1742572200,900.24,900.24,898.7,899.36,2764
1742572800,899.28,899.72,897.75,899.72,2294
1742573400,899.89,902.78,899.89,902.3,4017
1742574000,902.57,904,902.29,903.32,6848
1742574600,903.25,903.88,901.515,902.33,8658
1742575200,902.39,903.19,901.26,903.19,2494
1742575800,902.61,903.72,901.82,903.72,4403
1742576400,903.84,904.81,902.52,904.81,2036
1742577000,904.2,904.68,903.5,903.845,2600
1742577600,903.51,905.1,903.4,904.19,4657
1742578200,903.89,905.55,902.91,905.55,2578
1742578800,905.25,908.28,905.16,907.65,7494
1742579400,908,909.11,906.56,906.75,2464
1742580000,906.65,907.81,906.41,906.94,1081
1742580600,907.08,907.79,906.83,907.58,772
1742581200,907.63,907.88,905.86,905.93,2782
1742581800,906.03,907.48,905.96,907.45,1101
1742582400,907.52,909.27,907.19,908.1,10416
1742583000,907.98,908.55,907.43,907.54,3070
1742583600,907.33,907.33,905.32,905.63,5519
1742584200,905.11,906.5,904.5,906.04,8106
1742584800,906.31,907.56,905.56,907.53,3396
1742585400,907.65,909,906.49,908.39,2171
1742586000,908.34,909.63,907.895,909.54,7834
1742586600,909.34,909.63,907.5,908.8,18906
1742823000,920.96,928,920,925.45,18249
1742823600,925.8,926.76,921.57,923.99,7037
1742824200,923.96,925.63,922.5,923.25,6662
1742824800,923.48,924.29,921.52,923.58,3384
1742825400,923.26,924,921.46,923.11,4223
1742826000,922.86,924,922.51,922.61,2387
1742826600,923.34,926.34,923.31,925,4846
1742827200,925.12,927.08,925,926.72,2196
1742827800,926.5,927.5,925.86,927.23,2154
1742828400,927.32,928.6,926.8,928,4784
1742829000,928.23,928.26,925.88,926.61,5563
1742829600,926.5,927,924.71,925.27,4033
1742830200,925.39,925.8,923.71,924.74,4158
1742830800,924.66,925.61,924.39,925.19,3871
1742831400,925.17,926.14,925.17,925.65,2063
1742832000,925.5,925.5,924.45,925.1,3125
1742832600,925.11,925.11,923.18,923.875,1675
1742833200,923.98,923.98,921.74,922.27,2302
1742833800,922.32,924.01,921.95,922.53,1319
1742834400,922.5,922.93,921.8,922.5,2393
1742835000,922.46,922.57,921.6,921.7,4504
1742835600,922,922.46,921.39,921.56,2960
1742836200,921.48,922.25,921.46,921.55,425
1742836800,921.5,922.39,921.4,922.3,1578
1742837400,922.33,923,921.85,923,876
1742838000,923.08,923.08,922.28,922.39,1241
1742838600,922.59,923.1,922.05,923.1,1055
1742839200,923.13,923.16,921.96,922.85,1028
1742839800,922.66,922.85,922.12,922.19,549
1742840400,922.29,923.07,922.2,922.62,1810
1742841000,922.52,924.18,922.44,923.54,1804
1742841600,923.39,924.48,922.82,923.5,3035
1742842200,923.41,923.94,923.26,923.81,1072
1742842800,923.83,925.41,923.79,924.74,7804
1742843400,924.76,924.76,923.74,924.41,3773
1742844000,924.31,924.96,923.82,924.14,3920
1742844600,924.34,924.61,923.5,923.5,2890
1742845200,923.55,925,922.55,924.39,7161
1742845800,924.8,928.62,924.1,925.44,44077
1742909400,927.925,930.76,923.5,927.01,13257
1742910000,926.92,927.5,924.44,924.49,8903
1742910600,924.14,924.97,922.91,923.57,3998
1742911200,923.29,925.5,923,924.69,3992
1742911800,924.97,926.68,924.35,925.975,5205
1742912400,926.31,928.5,926.31,928.49,5043
1742913000,928.5,928.62,927.28,927.54,3263
1742913600,927.63,928.4,927.31,928.22,1028
