time,open,high,low,close,Volume
1738565400,20150.53,20157.39,20139,20146.62,
1738566000,20147.65,20168.82,20144.44,20165.5,
1738566600,20165.56,20166.83,20142.51,20149.07,
1738567200,20148.7,20152.98,20141.5,20150.33,
1738567800,20149.66,20193.73,20144.33,20193.39,
1738568400,20195,20218.54,20178.53,20208.73,
1738569000,20213.22,20222,20186.36,20191.53,
1738569600,20191.36,20217.26,20191.36,20217.26,
1738632000,20488.29,20488.29,20488.29,20488.29,
1738632600,20498.34,20583.95,20475.38,20502.9,
1738633200,20503.99,20561.14,20503.99,20528.28,
1738633800,20528.01,20648.43,20493.57,20627.15,
1738634400,20628.05,20718.3,20621.95,20717.79,
1738635000,20718.71,20800.35,20696.51,20796,
1738635600,20794.33,20885.49,20794.33,20825.37,
1738636200,20827.28,20853.59,20791.63,20803.17,
1738636800,20800.31,20802.99,20706.54,20786.05,
1738637400,20782.63,20808.55,20774.65,20806.53,
1738638000,20806.21,20828.55,20790.68,20790.68,
1738638600,20788.62,20791.96,20734.77,20746.08,
1738639200,20745.83,20747.16,20712.65,20720.28,
1738639800,20721.45,20733.83,20677.58,20677.83,
1738640400,20678.47,20678.85,20586.31,20592.65,
1738641000,20592.42,20624.64,20591.77,20621.97,
1738641600,20622.14,20622.14,20622.14,20622.14,
1738645200,20604.22,20610.51,20297.64,20315.42,
1738645800,20320.78,20496.96,20320.78,20466.61,
1738646400,20465.03,20546.36,20462.72,20534.1,
1738647000,20534.69,20618.7,20534.17,20554.89,
1738647600,20556.06,20593.64,20553.85,20593.62,
1738648200,20593,20624.54,20534.17,20552.49,
1738648800,20551.71,20606.96,20551.14,20603.88,
1738649400,20604.03,20625.54,20591.01,20625.54,
1738650000,20623.17,20681.81,20623.17,20676.05,
1738650600,20674.72,20702.88,20667.71,20692.72,
1738651200,20694.2,20701.51,20665.34,20681.78,
1738651800,20682.3,20695.88,20678.2,20691.38,
1738652400,20692.02,20712.65,20664.73,20670.12,
1738653000,20672.91,20742.86,20669.95,20739.77,
1738653600,20740.12,20745.81,20726.55,20736.47,
1738654200,20735.73,20758.49,20729.82,20752.15,
1738654800,20755.07,20776.56,20741.23,20775.01,
1738655400,20775.95,20788.79,20767.3,20783.02,
1738656000,20783.25,20789.96,20783.25,20789.96,
1738718400,20827.77,20827.77,20827.77,20827.77,
1738719000,20777.15,20777.15,20544.65,20593.02,
1738719600,20594.75,20603.87,20511.85,20581.27,
1738720200,20578.34,20608.32,20476.34,20480.43,
1738720800,20478.74,20486.72,20417.39,20480.16,
1738721400,20481.1,20553.45,20481.1,20537.26,
1738722000,20535.82,20569.86,20506.16,20561.47,
1738722600,20559.75,20586.41,20550.28,20585.99,
1738723200,20586.03,20617.75,20543.9,20613.83,
1738723800,20614.57,20662.78,20604.03,20662.78,
1738724400,20660.72,20670.06,20619.65,20630,
1738725000,20631.13,20690.66,20628.26,20690.66,
1738725600,20692.24,20712.28,20655.44,20712.28,
1738726200,20712.84,20712.84,20657.38,20662.94,
1738726800,20660.88,20666.71,20642.82,20661.69,
1738727400,20659.88,20665.77,20632.8,20646.09,
1738728000,20647.03,20647.03,20647.03,20647.03,
1738731600,20650.19,20654.54,20551.92,20611.74,
1738732200,20609.68,20626.26,20594.75,20595.07,
1738732800,20595.22,20597.94,20552.9,20574,
1738733400,20571.2,20579.82,20522.11,20523.18,
1738734000,20523.43,20541.87,20510.25,20534.82,
1738734600,20532.37,20571.89,20528.23,20555.23,
1738735200,20557.02,20558.13,20518.62,20537.99,
1738735800,20539.53,20562.25,20539.01,20561.29,
1738736400,20558.83,20588.82,20558.83,20576.33,
1738737000,20576.14,20588.02,20557.96,20565.46,
1738737600,20568.41,20572.52,20549.97,20552.24,
1738738200,20551.28,20554.67,20521.39,20527.95,
1738738800,20530.13,20576.56,20528.71,20570.95,
1738739400,20572.1,20582.37,20566.04,20581.83,
1738740000,20583.02,20600.26,20571.12,20593.09,
1738740600,20593.14,20600.96,20574.25,20576.52,
1738741200,20575.68,20591.11,20575.57,20588.68,
1738741800,20590.5,20601.31,20582.63,20590.12,
1738742400,20588.52,20597.09,20588.52,20597.09,
1738804800,20598.98,20598.98,20598.98,20598.98,
1738805400,20581.33,20717.76,20567.11,20648.89,
1738806000,20650.52,20690.98,20600.91,20606.11,
1738806600,20602.3,20628.33,20569.29,20569.29,
1738807200,20569.56,20628.7,20554.89,20593.75,
1738807800,20593.65,20606.29,20582.04,20590.35,
1738808400,20590.61,20595.41,20532.06,20562.7,
1738809000,20565.65,20645.2,20563.29,20644.34,
1738809600,20644.79,20649.7,20619.52,20629.64,
1738810200,20631.89,20775.1,20628.41,20774.21,
1738810800,20773.51,20787.32,20684.19,20692.46,
1738811400,20693.65,20718.78,20691.24,20703.18,
1738812000,20699.32,20709.26,20654.99,20656.7,
1738812600,20657.76,20666.14,20632.87,20651.85,
1738813200,20651,20662.79,20639.94,20653.8,
1738813800,20654.71,20657.97,20645.24,20654.62,
1738814400,20655.94,20655.94,20655.94,20655.94,
1738818000,20654.9,20728,20652.14,20702.26,
1738818600,20698.92,20744.75,20692.07,20719.56,
1738819200,20722.38,20742.28,20701.32,20716.98,
1738819800,20713.86,20719.54,20693.28,20693.28,
1738820400,20692.01,20742.76,20690.49,20737.41,
1738821000,20736.79,20760.72,20732.95,20755,
1738821600,20755.04,20775.91,20738.44,20749.47,
1738822200,20751.35,20751.76,20718.84,20734.62,
1738822800,20732.97,20751.91,20725.21,20746.86,
1738823400,20746.69,20805.59,20746.69,20782.21,
1738824000,20782.15,20790.6,20777.4,20788.79,
1738824600,20788.52,20826.77,20787.99,20810.05,
1738825200,20810.99,20839.52,20808.05,20831.63,
1738825800,20828.36,20833.12,20813.17,20817.71,
1738826400,20817.65,20820.37,20785.16,20792.66,
1738827000,20791.13,20827.39,20790.53,20823.99,
1738827600,20822.17,20844.7,20819.17,20842.74,
